filename,number_transits,scorer,experiment,fishID,black,black_thigmo,white,white_thigmo
FRI_Scototaxis_FERNANDES/gridded_commongarden_prescoto_beyonce_august_9_2018_na_na_doorcam_FERNANDES.mp4.csv,76,Fernandes,prescoto,beyonce,189.20200000000006,317.3009999999998,15.946999999999889,77.55000000000024
FRI_Scototaxis_FERNANDES/gridded_commongarden_prescoto_bianca_july_04_2018_na_na_wallcam_FERNANDES.mp4.csv,24,Fernandes,prescoto,bianca,54.43900000000015,538.8,2.0809999999999604,4.680000000000007
FRI_Scototaxis_Gadot/gridded_commongarden_postscoto_bailey_july_04_2018_na_na_doorcam_GADOT.mp4.csv,61,Gadot,postscoto,bailey,161.79600000000005,399.0009999999999,8.799000000000007,30.404000000000053
FRI_Scototaxis_Gadot/gridded_commongarden_postscoto_barbie_july_04_2018_na_na_doorcam_GADOT.mp4.csv,40,Gadot,postscoto,barbie,317.8249999999999,244.09400000000016,7.562000000000069,30.51899999999995
FRI_Scototaxis_Gadot/gridded_commongarden_postscoto_becca_july_27_2018_na_na_doorcam_GADOT.mp4.csv,72,Gadot,postscoto,becca,27.15000000000007,311.7929999999999,4.858000000000011,256.199
FRI_Scototaxis_Gadot/gridded_commongarden_postscoto_beverly_august_27_2018_na_na_doorcam_GADOT.mp4.csv,36,Gadot,postscoto,beverly,38.013999999999996,546.385,6.800999999999988,8.800000000000011
FRI_Scototaxis_Gadot/gridded_commongarden_postscoto_beyonce_august_23_2018_na_na_wallcam_GADOT.mp4.csv,73,Gadot,postscoto,beyonce,218.30799999999994,289.3050000000001,27.18399999999994,65.203
FRI_Scototaxis_Gadot/gridded_commongarden_prescoto_beatrice_july_10_2018_na_na_wallcam_GADOT.mp4.csv,73,Gadot,prescoto,beatrice,202.3099999999999,310.2870000000002,46.482999999999834,40.92000000000007
FRI_Scototaxis_Gadot/gridded_commongarden_prescoto_becca_july_13_2018_na_na_wallcam_GADOT.mp4.csv,74,Gadot,prescoto,becca,8.803999999999995,512.4459999999999,0.8450000000000273,78.42100000000009
FRI_Scototaxis_Gadot/gridded_commongarden_prescoto_bella_july_13_2018_na_na_doorcam_GADOT.mp4.csv,13,Gadot,prescoto,bella,11.297999999999973,588.702,0,0
FRI_Scototaxis_Gadot/gridded_commongarden_prescoto_bernadette_august_9_2018_na_na_doorcam_GADOT.mp4.csv,50,Gadot,prescoto,bernadette,202.42400000000026,308.1139999999999,8.952999999999832,80.50899999999996
FRI_Scototaxis_Gadot/gridded_commongarden_prescoto_bernice_august_13_2018_na_na_wallcam_GADOT.mp4.csv,84,Gadot,prescoto,bernice,171.0820000000001,284.242,21.562000000000012,123.11399999999986
FRI_Scototaxis_Gadot/gridded_commongarden_prescoto_bess_august_9_2018_na_na_wallcam_GADOT.mp4.csv,42,Gadot,prescoto,bess,229.00699999999995,364.273,3.361000000000004,3.3589999999999804
FRI_Scototaxis_Gadot/gridded_commongarden_prescoto_beth_july_13_2018_na_na_wallcam_GADOT.mp4.csv,9,Gadot,prescoto,beth,1.4010000000000034,595.239,0,3.3600000000000136
FRI_Scototaxis_Gadot/gridded_commongarden_prescoto_bethany_august_13_2018_na_na_doorcam_GADOT.mp4.csv,54,Gadot,prescoto,bethany,31.97,326.4419999999999,1.6740000000000066,239.91400000000007
